Record_time,value,us-abbr
2020-May,93966146.51,us-or
2020-Jun,120827037.6,us-or
2020-Jul,120220843.4,us-or
2020-Aug,119533109.3,us-or
2020-Sep,116251849.2,us-or
2020-Oct,124264799.1,us-or
2020-Jan,421100407.9,us-pa
2020-Feb,426548956.5,us-pa
2020-Mar,345115396.2,us-pa
2020-Apr,265371180.5,us-pa
2020-May,289402238.1,us-pa
2020-Jun,352486603.6,us-pa
2020-Jul,375785396.1,us-pa
2020-Aug,368933182.2,us-pa
2020-Sep,380485656.5,us-pa
2020-Oct,372010848.7,us-pa
2020-Jan,29644582.89,us-ri
2020-Feb,30633922.21,us-ri
2020-Mar,27496577.56,us-ri
2020-Apr,19343696.64,us-ri
2020-May,22282352.42,us-ri
2020-Jun,27840377.88,us-ri
2020-Jul,33204419.49,us-ri
2020-Aug,30129076.5,us-ri
2020-Sep,29518393.58,us-ri
2020-Oct,26037324.42,us-ri
2020-Jan,240212349.5,us-sc
2020-Feb,236028232.5,us-sc
2020-Mar,193653740.4,us-sc
2020-Apr,148497051.4,us-sc
2020-May,233713053.5,us-sc
2020-Jun,212392164.9,us-sc
2020-Jul,234747258,us-sc
2020-Aug,213135341.2,us-sc
2020-Sep,230785529.6,us-sc
2020-Oct,180352368.6,us-sc
2020-Jan,40279783.91,us-sd
2020-Feb,40822639.35,us-sd
2020-Mar,41517882.48,us-sd
2020-Apr,38697007.97,us-sd
2020-May,33328242.16,us-sd
2020-Jun,31660616.56,us-sd
2020-Jul,36777987.92,us-sd
2020-Aug,41076454.11,us-sd
2020-Sep,39355130.74,us-sd
2020-Oct,41711997.5,us-sd
2020-Jan,297763258,us-tn
2020-Feb,294126121.4,us-tn
2020-Mar,271011489.4,us-tn
2020-Apr,193712435.9,us-tn
2020-May,244858528.4,us-tn
2020-Jun,272222960.1,us-tn
2020-Jul,266410334.8,us-tn
2020-Aug,264218378.8,us-tn
2020-Sep,292873915.6,us-tn
2020-Oct,267320048,us-tn
2020-Jan,1230304176,us-tx
2020-Feb,1244824817,us-tx
2020-Mar,1079256262,us-tx
2020-Apr,862150345.9,us-tx
2020-May,969284891.5,us-tx
2020-Jun,1087744601,us-tx
2020-Jul,859492613.8,us-tx
2020-Aug,1141116255,us-tx
2020-Sep,1113364597,us-tx
2020-Oct,1141473124,us-tx
2020-Jan,105426482.8,us-ut
2020-Feb,109673609.7,us-ut
2020-Mar,95068374.04,us-ut
2020-Apr,75479759.63,us-ut
2020-May,90010205.02,us-ut
2020-Jun,99714910.03,us-ut
2020-Jul,102738586.2,us-ut
2020-Aug,102558746.9,us-ut
2020-Sep,105177593.8,us-ut
2020-Oct,104523973.3,us-ut
2020-Jan,24836413.52,us-vt
2020-Feb,25243583.94,us-vt
2020-Mar,20448454.21,us-vt
2020-Apr,16274867.46,us-vt
2020-May,16879944.44,us-vt
2020-Jun,20894840.71,us-vt
2020-Jul,21811020.61,us-vt
2020-Aug,22207071.99,us-vt
2020-Sep,23917543.44,us-vt
2020-Oct,22995416.61,us-vt
2020-Jan,318681212.5,us-va
2020-Feb,328891885.7,us-va
2020-Mar,302077326.2,us-va
2020-Apr,350395014,us-va
2020-May,247741858.2,us-va
2020-Jun,277087572.1,us-va
2020-Jul,316020421.2,us-va
2020-Aug,327993605.1,us-va
2020-Sep,359250548.9,us-va
2020-Oct,219846749,us-va
2020-Jan,245631282.2,us-wa
2020-Feb,235508129.8,us-wa
2020-Mar,193058508.5,us-wa
2020-Apr,135209201.8,us-wa
2020-May,189012209.9,us-wa
2020-Jun,184434252.8,us-wa
2020-Jul,226487259.4,us-wa
2020-Aug,242593636.8,us-wa
2020-Sep,210480615.7,us-wa
2020-Oct,161064830.5,us-wa
2020-Jan,70734068.03,us-wv
2020-Feb,69394265.98,us-wv
2020-Mar,69938356.87,us-wv
2020-Apr,38254285.3,us-wv
2020-May,71922439.81,us-wv
2020-Jun,69209574.25,us-wv
2020-Jul,53689949.82,us-wv
2020-Aug,68550108.71,us-wv
2020-Sep,47922010.8,us-wv
2020-Oct,76280523.33,us-wv
2020-Jan,199877369.2,us-wi
2020-Feb,259230451.9,us-wi
2020-Mar,193931360.1,us-wi
2020-Apr,123330578.5,us-wi
2020-May,189218884.5,us-wi
2020-Jun,223221581.4,us-wi
2020-Jul,191020993.6,us-wi
2020-Aug,195762815.3,us-wi
2020-Sep,170333744.2,us-wi
2020-Oct,247162951.4,us-wi
2020-Jan,30747357.79,us-wy
2020-Feb,28305996.77,us-wy
2020-Mar,32065369.11,us-wy
2020-Apr,29021194.82,us-wy
2020-May,24407722.1,us-wy
2020-Jun,27575796.81,us-wy
2020-Jul,26251265.88,us-wy
2020-Aug,30317540.59,us-wy
2020-Sep,28260583.39,us-wy
2020-Oct,29796347.61,us-wy
