Record_time,value,us-abbr
2020-10-01,6.279411765,us-id
2020-11-01,7.740072202,us-id
2020-12-01,7.1583535110000005,us-id
2021-01-01,7.5384927070000005,us-id
2020-01-01,11.47573027,us-il
2020-02-01,12.74529742,us-il
2020-03-01,5.987523992000001,us-il
2020-04-01,3.1601582230000003,us-il
2020-05-01,3.609161433,us-il
2020-06-01,5.098769231,us-il
2020-07-01,5.710963765,us-il
2020-08-01,4.436885065,us-il
2020-09-01,3.4502239789999996,us-il
2020-10-01,4.530209879,us-il
2020-11-01,4.199280656,us-il
2020-12-01,6.928555085,us-il
2021-01-01,9.159111876,us-il
2020-01-01,9.938369033999999,us-in
2020-02-01,12.25931769,us-in
2020-03-01,6.365825906,us-in
2020-04-01,4.402272727,us-in
2020-05-01,4.769279393,us-in
2020-06-01,4.064688716,us-in
2020-07-01,4.920024799,us-in
2020-08-01,5.38115942,us-in
2020-09-01,4.475465313,us-in
2020-10-01,4.75130133,us-in
2020-11-01,4.46767708,us-in
2020-12-01,6.75,us-in
2021-01-01,8.069400631,us-in
2020-01-01,13.34163987,us-ks
2020-02-01,15.22157676,us-ks
2020-03-01,7.865209472,us-ks
2020-04-01,3.909243697,us-ks
2020-05-01,5.7401129939999995,us-ks
2020-06-01,5.579872204,us-ks
2020-07-01,7.494089835,us-ks
2020-08-01,3.8032085560000004,us-ks
2020-09-01,7.259465479,us-ks
2020-10-01,11.37840565,us-ks
2020-11-01,6.721442886,us-ks
2020-12-01,11.34267241,us-ks
2021-01-01,9.731818182,us-ks
2020-01-01,9.291890186,us-ky
2020-02-01,12.68244478,us-ky
2020-03-01,7.40406586,us-ky
2020-04-01,4.567481403,us-ky
2020-05-01,4.8334317780000005,us-ky
2020-06-01,4.577375566000001,us-ky
2020-07-01,7.173407202000001,us-ky
2020-08-01,5.2628443780000005,us-ky
2020-09-01,4.857814336000001,us-ky
2020-10-01,6.62056928,us-ky
2020-11-01,5.021420824,us-ky
2020-12-01,7.2787813429999995,us-ky
2021-01-01,6.221034382999999,us-ky
2020-01-01,11.82225792,us-la
2020-02-01,14.96352405,us-la
2020-03-01,6.201140323,us-la
2020-04-01,3.1278517110000004,us-la
2020-05-01,3.024841438,us-la
2020-06-01,5.0587695130000006,us-la
2020-07-01,5.7434119279999996,us-la
2020-08-01,6.096164092,us-la
2020-09-01,5.906556857999999,us-la
2020-10-01,6.20623017,us-la
2020-11-01,5.674117964,us-la
2020-12-01,6.913018921,us-la
2021-01-01,6.200927805,us-la
2020-01-01,8.365795918,us-ma
2020-02-01,10.27190744,us-ma
2020-03-01,5.8052448189999994,us-ma
2020-04-01,3.323305255,us-ma
2020-05-01,2.638308458,us-ma
2020-06-01,3.406074612,us-ma
2020-07-01,3.9662759239999996,us-ma
2020-08-01,3.4144249510000004,us-ma
2020-09-01,2.186,us-ma
2020-10-01,3.059602649,us-ma
2020-11-01,3.291157895,us-ma
2020-12-01,8.502276176,us-ma
2021-01-01,6.15099926,us-ma
2020-01-01,7.900866463,us-md
2020-02-01,8.929238055,us-md
2020-03-01,4.667079378,us-md
2020-04-01,2.1006979059999997,us-md
2020-05-01,3.2283208830000003,us-md
2020-06-01,8.505494505,us-md
2020-07-01,5.32877129,us-md
2020-08-01,4.963410804,us-md
2020-09-01,3.9516650810000002,us-md
2020-10-01,3.008946878,us-md
2020-11-01,4.947791916,us-md
2020-12-01,8.610015772999999,us-md
2021-01-01,7.40194421,us-md
2020-01-01,13.98864809,us-me
2020-02-01,14.45174538,us-me
2020-03-01,8.239500567999999,us-me
2020-04-01,7.885826772000001,us-me
2020-05-01,5.532423207999999,us-me
2020-06-01,2.706666667,us-me
2020-07-01,4.663252241,us-me
2020-08-01,4.466811752,us-me
2020-09-01,2.3968,us-me
2020-10-01,6.125495376,us-me
2020-11-01,4.81793842,us-me
2020-12-01,12.09546926,us-me
2021-01-01,6.123931624,us-me
2020-01-01,11.2052827,us-mi
2020-02-01,12.56764576,us-mi
2020-03-01,6.6839669829999995,us-mi
2020-04-01,5.4645211929999995,us-mi
2020-05-01,3.58162207,us-mi
2020-06-01,3.1795904669999997,us-mi
2020-07-01,5.104474764,us-mi
2020-08-01,5.406459073,us-mi
2020-09-01,3.665097822,us-mi
2020-10-01,4.692389475,us-mi
2020-11-01,4.263244889,us-mi
2020-12-01,8.918328585,us-mi
2021-01-01,7.5203676999999995,us-mi
2020-01-01,10.62871858,us-mn
2020-02-01,8.911065741,us-mn
2020-03-01,5.133627379,us-mn
2020-04-01,3.1550405039999996,us-mn
2020-05-01,2.309911016,us-mn
2020-06-01,3.1410356489999995,us-mn
2020-07-01,4.556870748,us-mn
2020-08-01,4.145364488,us-mn
2020-09-01,2.5170771380000003,us-mn
2020-10-01,3.933962264,us-mn
2020-11-01,3.3385167460000003,us-mn
2020-12-01,8.120870707,us-mn
2021-01-01,7.313468551000001,us-mn
2020-01-01,11.40209493,us-mo
2020-02-01,9.914407283,us-mo
2020-03-01,5.720547381,us-mo
